10.986911999999998,11.166911999999998,up
11.909987999999998,12.089987999999998,left
12.833063999999998,13.013063999999998,down
13.756139999999998,13.936139999999998,right
18.371519999999997,18.551519999999996,up
18.833057999999998,19.013057999999997,up
19.294596,19.474596,right
20.217671999999997,20.397671999999996,down
21.140748,21.320748,down
25.756127999999997,25.936127999999997,left
26.679204,26.859204,right
27.602279999999997,27.782279999999997,left
28.063817999999998,28.243817999999997,right
28.525356,28.705356,up
33.14073599999999,33.320736,up
33.37150499999999,33.551505,left
33.602273999999994,33.782274,up
34.06381199999999,34.243812,left
34.525349999999996,34.70535,left
34.98688799999999,35.166888,down
35.909963999999995,36.089964,down
40.52534399999999,40.705344,up
40.986881999999994,41.166882,down
41.44841999999999,41.62842,up
41.90995799999999,42.089957999999996,down
42.37149599999999,42.551496,left
43.294571999999995,43.474572,left
47.90995199999999,48.089952,left
48.371489999999994,48.55149,right
48.83302799999999,49.013028,left
49.29456599999999,49.474565999999996,right
49.75610399999999,49.936104,up
50.21764199999999,50.397642,down
50.67917999999999,50.859179999999995,up
50.90994899999999,51.089949,down
51.14071799999999,51.320718,up
55.29455999999999,55.47456,up
56.21763599999999,56.397636,down
57.14071199999999,57.320712,right
57.83301899999999,58.013019,left
58.29455699999999,58.474557,up
62.67916799999999,62.859168,right
63.14070599999999,63.320705999999994,right
63.60224399999999,63.782244,down
64.52532,64.70532,left
64.98685799999998,65.16685799999999,left
65.44839599999999,65.628396,down
70.06377599999999,70.243776,up
70.98685199999998,71.16685199999999,up
71.909928,72.089928,up
72.37146599999998,72.55146599999999,up
72.83300399999999,73.013004,left
73.29454199999999,73.474542,left
77.44838399999999,77.628384,right
78.37145999999998,78.55145999999999,left
79.294536,79.474536,up
80.21761199999999,80.397612,down
